"customer_id","explanation"
"SYNID0100444809","Risk decreased by: num_abm, num_eft, max_amount."
"SYNID0100444861","Risk decreased by: num_transactions, num_abm, num_card."
"SYNID0100444954","Risk decreased by: income, num_cheque, total_amount."
"SYNID0100445431","Risk decreased by: max_amount, num_transactions, std_amount."
"SYNID0100445502","Risk decreased by: num_cheque, max_amount, num_transactions."
"SYNID0100446649","Risk decreased by: total_amount, num_wire, num_card."
"SYNID0100446824","Risk decreased by: num_eft, num_wire, num_emt."
"SYNID0100446825","Risk decreased by: income, total_amount, num_wire."
"SYNID0100447623","Risk decreased by: num_abm, num_eft, num_emt."
"SYNID0100447707","Risk decreased by: income, total_amount, num_wire."
"SYNID0100447773","Risk decreased by: total_amount, income, num_abm."
"SYNID0100448230","Risk decreased by: income, num_emt, num_abm."
"SYNID0100448282","Risk decreased by: total_amount, num_emt, num_wire."
"SYNID0100448316","Risk decreased by: max_amount, num_transactions, std_amount."
"SYNID0100448618","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0100448907","Risk decreased by: total_amount, num_emt, num_wire."
"SYNID0100449260","Risk decreased by: total_amount, num_cheque, num_eft."
"SYNID0100449652","Risk decreased by: total_amount, num_wire, num_abm."
"SYNID0100449705","Risk decreased by: total_amount, num_emt, num_wire."
"SYNID0100450002","Risk decreased by: num_transactions, num_eft, num_emt."
"SYNID0100450005","Risk decreased by: num_eft, num_cheque, num_abm."
"SYNID0100450034","Risk decreased by: num_westernunion, num_emt, num_eft."
"SYNID0100450454","Risk decreased by: num_cheque, num_abm, num_transactions."
"SYNID0100450921","Risk decreased by: num_eft, num_transactions, num_abm."
"SYNID0100451251","Risk decreased by: num_transactions, num_card, num_wire."
"SYNID0100452250","Risk decreased by: num_abm, max_amount, num_eft."
"SYNID0100452309","Risk decreased by: num_transactions, max_amount, num_emt."
"SYNID0100452466","Risk decreased by: num_transactions, num_eft, num_emt."
"SYNID0100452517","Risk decreased by: total_amount, income, num_wire."
"SYNID0100452652","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0100452693","Risk decreased by: num_transactions, max_amount, num_card."
"SYNID0100452933","Risk decreased by: num_eft, total_amount, num_wire."
"SYNID0100453011","Risk decreased by: num_emt, num_wire, num_debit."
"SYNID0100453126","Risk decreased by: total_amount, num_eft, avg_amount."
"SYNID0100453168","Risk decreased by: num_cheque, num_transactions, max_amount."
"SYNID0100453184","Risk decreased by: num_cheque, num_eft, num_emt."
"SYNID0100453199","Risk decreased by: income, total_amount, num_transactions."
"SYNID0100453508","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0100453767","Risk decreased by: num_cheque, num_eft, income."
"SYNID0100453896","Risk decreased by: income, num_cheque, num_eft."
"SYNID0100453930","Risk decreased by: num_cheque, total_amount, num_abm."
"SYNID0100454137","Risk decreased by: num_transactions, num_card, num_wire."
"SYNID0100454317","Risk decreased by: total_amount, num_transactions, num_abm."
"SYNID0100454627","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0100454826","Risk decreased by: num_transactions, num_abm, num_card."
"SYNID0100455016","Risk decreased by: max_amount, std_amount, income."
"SYNID0100455045","Risk decreased by: num_eft, total_amount, max_amount."
"SYNID0100455156","Risk decreased by: num_cheque, total_amount, num_transactions."
"SYNID0100455216","Risk increased by: total_amount, income, num_cheque."
"SYNID0100455283","Risk decreased by: total_amount, num_cheque, max_amount."
"SYNID0100455303","Risk decreased by: num_cheque, num_transactions, num_abm."
"SYNID0100455310","Risk decreased by: max_amount, std_amount, num_cheque."
"SYNID0100455997","Risk decreased by: num_cheque, num_abm, max_amount."
"SYNID0100456221","Risk decreased by: num_transactions, max_amount, num_card."
"SYNID0100456437","Risk decreased by: max_amount, num_transactions, num_eft."
"SYNID0100456532","Risk decreased by: num_cheque, max_amount, num_transactions."
"SYNID0100457245","Risk decreased by: max_amount, num_cheque, std_amount."
"SYNID0100457387","Risk decreased by: income, num_cheque, num_transactions."
"SYNID0100457568","Risk decreased by: num_eft, num_transactions, num_wire."
"SYNID0100457603","Risk decreased by: num_eft, num_cheque, num_transactions."
"SYNID0100457846","Risk decreased by: num_eft, num_transactions, max_amount."
"SYNID0100457994","Risk decreased by: num_eft, num_emt, num_wire."
"SYNID0100458003","Risk decreased by: max_amount, num_eft, std_amount."
"SYNID0100458018","Risk decreased by: num_eft, num_wire, num_debit."
"SYNID0100458022","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0100458116","Risk decreased by: max_amount, num_eft, num_cheque."
"SYNID0100458199","Risk decreased by: income, total_amount, avg_amount."
"SYNID0100458469","Risk decreased by: num_eft, max_amount, num_emt."
"SYNID0100459051","Risk decreased by: total_amount, num_eft, num_abm."
"SYNID0100459271","Risk decreased by: num_transactions, num_eft, num_card."
"SYNID0100459364","Risk decreased by: num_eft, max_amount, num_wire."
"SYNID0100459382","Risk decreased by: num_eft, num_transactions, num_cheque."
"SYNID0100459631","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0100459636","Risk decreased by: income, max_amount, num_eft."
"SYNID0100459673","Risk decreased by: total_amount, num_eft, max_amount."
"SYNID0100459687","Risk decreased by: max_amount, std_amount, num_cheque."
"SYNID0100460262","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0100460281","Risk decreased by: total_amount, num_abm, num_transactions."
"SYNID0100460330","Risk decreased by: num_cheque, num_transactions, num_card."
"SYNID0100460487","Risk decreased by: income, num_eft, max_amount."
"SYNID0100460700","Risk decreased by: num_transactions, max_amount, num_wire."
"SYNID0100460742","Risk decreased by: num_cheque, num_transactions, num_abm."
"SYNID0100461047","Risk decreased by: num_cheque, num_transactions, num_abm."
"SYNID0100461063","Risk decreased by: max_amount, num_cheque, std_amount."
"SYNID0100461087","Risk decreased by: num_cheque, num_transactions, max_amount."
"SYNID0100461602","Risk decreased by: num_cheque, num_eft, num_transactions."
"SYNID0100461649","Risk decreased by: max_amount, num_eft, num_abm."
"SYNID0100461691","Risk decreased by: num_transactions, num_cheque, num_card."
"SYNID0100461807","Risk decreased by: max_amount, total_amount, std_amount."
"SYNID0100461821","Risk decreased by: total_amount, income, num_emt."
"SYNID0100461948","Risk decreased by: total_amount, num_wire, avg_amount."
"SYNID0100462255","Risk decreased by: num_westernunion, num_transactions, income."
"SYNID0100462276","Risk decreased by: max_amount, std_amount, avg_amount."
"SYNID0100462404","Risk decreased by: num_transactions, total_amount, num_card."
"SYNID0100462831","Risk decreased by: num_eft, num_transactions, max_amount."
"SYNID0100463116","Risk increased by: total_amount, income, num_cheque."
"SYNID0100463127","Risk decreased by: num_eft, num_abm, num_transactions."
"SYNID0100463733","Risk decreased by: num_eft, num_transactions, num_abm."
"SYNID0100464014","Risk decreased by: num_eft, num_transactions, num_westernunion."
"SYNID0100464284","Risk decreased by: num_eft, num_abm, num_wire."
"SYNID0100464320","Risk decreased by: income, num_transactions, num_eft."
"SYNID0100464441","Risk decreased by: num_cheque, num_emt, max_amount."
"SYNID0100464450","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0100464666","Risk decreased by: num_cheque, num_eft, num_abm."
"SYNID0100465136","Risk decreased by: max_amount, std_amount, avg_amount."
"SYNID0100465447","Risk decreased by: total_amount, num_eft, num_abm."
"SYNID0100465636","Risk decreased by: num_emt, num_transactions, num_wire."
"SYNID0100465716","Risk decreased by: num_transactions, num_eft, num_wire."
"SYNID0100465992","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0100465996","Risk decreased by: num_emt, num_transactions, num_wire."
"SYNID0100466623","Risk decreased by: num_eft, num_transactions, max_amount."
"SYNID0100466687","Risk decreased by: total_amount, avg_amount, std_amount."
"SYNID0100466700","Risk decreased by: income, num_cheque, total_amount."
"SYNID0100466837","Risk decreased by: max_amount, num_abm, num_transactions."
"SYNID0100467027","Risk decreased by: num_eft, num_wire, avg_amount."
"SYNID0100467126","Risk decreased by: max_amount, num_transactions, std_amount."
"SYNID0100467424","Risk decreased by: total_amount, avg_amount, num_wire."
"SYNID0100467622","Risk decreased by: max_amount, std_amount, num_eft."
"SYNID0100467748","Risk decreased by: num_transactions, num_cheque, num_abm."
"SYNID0100467960","Risk decreased by: num_eft, num_transactions, num_card."
"SYNID0100468303","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0100468489","Risk decreased by: total_amount, num_transactions, num_card."
"SYNID0100468887","Risk decreased by: num_transactions, num_cheque, income."
"SYNID0100468964","Risk decreased by: max_amount, num_eft, num_transactions."
"SYNID0100468973","Risk decreased by: num_cheque, income, num_abm."
"SYNID0100468993","Risk decreased by: num_eft, num_transactions, num_abm."
"SYNID0100469154","Risk decreased by: num_westernunion, num_abm, max_amount."
"SYNID0100469317","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0100469331","Risk decreased by: max_amount, num_cheque, std_amount."
"SYNID0100469365","Risk decreased by: num_transactions, num_card, num_wire."
"SYNID0100469537","Risk decreased by: num_eft, total_amount, num_transactions."
"SYNID0100469773","Risk decreased by: max_amount, std_amount, num_eft."
"SYNID0100469933","Risk decreased by: num_abm, num_cheque, num_eft."
"SYNID0100470104","Risk decreased by: max_amount, std_amount, num_eft."
"SYNID0100470529","Risk decreased by: income, num_eft, max_amount."
"SYNID0100470542","Risk decreased by: num_eft, avg_amount, num_wire."
"SYNID0100471161","Risk decreased by: income, total_amount, avg_amount."
"SYNID0100471232","Risk decreased by: total_amount, income, num_wire."
"SYNID0100471288","Risk decreased by: num_eft, income, max_amount."
"SYNID0100471362","Risk decreased by: num_abm, num_eft, num_transactions."
"SYNID0100471373","Risk decreased by: num_eft, max_amount, num_transactions."
"SYNID0100471666","Risk decreased by: total_amount, income, num_wire."
"SYNID0100471704","Risk decreased by: num_eft, num_cheque, num_transactions."
"SYNID0100471718","Risk decreased by: total_amount, num_wire, avg_amount."
"SYNID0100471922","Risk decreased by: max_amount, num_emt, num_abm."
"SYNID0100471950","Risk decreased by: num_cheque, max_amount, num_transactions."
"SYNID0100471974","Risk decreased by: num_eft, num_transactions, num_emt."
"SYNID0100472019","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0100472513","Risk decreased by: num_eft, max_amount, std_amount."
"SYNID0100472620","Risk decreased by: num_eft, num_abm, num_wire."
"SYNID0100472992","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0100473249","Risk decreased by: num_eft, num_transactions, num_card."
"SYNID0100473430","Risk decreased by: num_emt, num_transactions, income."
"SYNID0100473447","Risk decreased by: num_eft, num_abm, num_wire."
"SYNID0100473614","Risk decreased by: num_abm, num_emt, num_transactions."
"SYNID0100473635","Risk decreased by: income, total_amount, num_emt."
"SYNID0100473682","Risk decreased by: total_amount, num_eft, num_abm."
"SYNID0100473749","Risk decreased by: income, num_eft, num_transactions."
"SYNID0100473844","Risk decreased by: total_amount, num_emt, num_wire."
"SYNID0100473999","Risk decreased by: income, num_eft, num_emt."
"SYNID0100474544","Risk decreased by: max_amount, num_eft, num_abm."
"SYNID0100474548","Risk decreased by: num_eft, num_transactions, max_amount."
"SYNID0100474552","Risk decreased by: total_amount, avg_amount, num_wire."
"SYNID0100475123","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0100475143","Risk decreased by: num_transactions, num_emt, max_amount."
"SYNID0100475276","Risk decreased by: num_eft, max_amount, num_emt."
"SYNID0100475498","Risk decreased by: num_transactions, num_emt, num_card."
"SYNID0100475514","Risk decreased by: max_amount, std_amount, avg_amount."
"SYNID0100475745","Risk decreased by: income, num_eft, num_wire."
"SYNID0100475871","Risk decreased by: num_cheque, total_amount, num_transactions."
"SYNID0100475901","Risk decreased by: num_eft, std_amount, avg_amount."
"SYNID0100476054","Risk decreased by: num_transactions, num_card, num_eft."
"SYNID0100476285","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0100476348","Risk decreased by: income, num_transactions, num_abm."
"SYNID0100476498","Risk decreased by: max_amount, std_amount, avg_amount."
"SYNID0100476527","Risk decreased by: income, num_abm, num_emt."
"SYNID0100476621","Risk decreased by: num_emt, max_amount, num_wire."
"SYNID0100476723","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0100477037","Risk decreased by: total_amount, income, num_wire."
"SYNID0100477043","Risk decreased by: num_transactions, max_amount, num_emt."
"SYNID0100477053","Risk decreased by: total_amount, num_wire, std_amount."
"SYNID0100477760","Risk decreased by: num_transactions, num_eft, num_emt."
"SYNID0100477810","Risk decreased by: max_amount, num_westernunion, std_amount."
"SYNID0100477967","Risk decreased by: max_amount, num_cheque, std_amount."
"SYNID0100478421","Risk decreased by: income, max_amount, num_eft."
"SYNID0100478481","Risk decreased by: max_amount, std_amount, avg_amount."
"SYNID0100478599","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0100478635","Risk decreased by: num_cheque, max_amount, num_eft."
"SYNID0100479224","Risk decreased by: num_eft, num_transactions, num_emt."
"SYNID0100479406","Risk decreased by: income, total_amount, num_emt."
"SYNID0100479438","Risk decreased by: num_cheque, max_amount, num_eft."
"SYNID0100479706","Risk decreased by: total_amount, num_eft, num_wire."
"SYNID0100479746","Risk decreased by: total_amount, income, num_wire."
"SYNID0100479747","Risk decreased by: num_abm, num_eft, max_amount."
"SYNID0100479917","Risk decreased by: max_amount, num_eft, std_amount."
"SYNID0100480413","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0100480539","Risk decreased by: total_amount, num_cheque, num_abm."
